Gene	score_fdr_pos	score_tophalf_pos	score_pos	n_fdr_guides_pos	pval_pos	qval_pos	score_fdr_neg	score_tophalf_neg	score_neg	n_fdr_guides_neg	pval_neg	qval_neg	z_pos
PELI1_TRAF6	-0.784222197657453	-1.60877059812067	-1.76561503765216	2	0.0322620706412296	0.705077902817299	3.27129063656843	3.60351562572285	5.23916094400707	16	4.5818508838566e-98	5.26552481349274e-98	1.61039748527155
NEDD4_PTPN11	0.192712398052317	-1.80858521612874	-1.77004273651828	2	0.0331459116903927	0.707656857930735	4.36575248560823	4.46670101232246	6.64957725512658	14	1.78407485992535e-136	5.2435395595737e-136	1.60092842717603
HFE_PPP2R1A	-0.845764789042022	-1.51708013588369	-1.7708095725963	3	0.0333009928366062	0.707656857930735	3.08639457115336	3.4801553504195	5.02335263599618	16	9.34445156076625e-93	1.02110096755894e-92	1.59928847477816
FOXP3_SOCS1	-0.796132855840119	-1.53302125898529	-1.77186111573732	3	0.0335146227970676	0.707656857930735	3.18958562569728	3.53890105910974	5.13369387195838	16	1.88214441432118e-95	2.10434773389561e-95	1.59703964905778
NCKAP1L_RIPOR2	0.180541565643269	-1.80807185523973	-1.77196354211107	2	0.0335354917504022	0.707656857930735	4.38589810839084	4.65148384455079	6.84443289874621	15	2.74759183741486e-142	9.97953455720143e-142	1.59682060044745
EZH2_LAG3	-0.677110136612565	-1.57138363319751	-1.77451667418128	3	0.0340591479111546	0.707656857930735	3.956279643441	4.7255641087742	6.7037039304947	15	4.4582207723752e-138	1.38682123053083e-137	1.59136048298478
INPPL1_SOCS1	-0.218063458912916	-1.73233607792839	-1.77594876971097	2	0.0343558071314869	0.707656857930735	3.17593029948877	3.49882033889324	5.08678548863762	16	2.66408310838003e-94	2.95405919693311e-94	1.58829780953318
DUSP10_FOXP3	-0.690145161894946	-1.50049033065521	-1.77654839541319	4	0.0344806489618649	0.707656857930735	3.75154400486955	4.53276177944078	6.40853378187556	16	1.86915330682708e-129	4.37275846803004e-129	1.58701545253882
FGL2_WWP2	0.58501224107034	-1.83559297721128	-1.77709175310424	1	0.0345940974741266	0.707656857930735	3.56133968046763	3.94588911855879	5.7265589587926	16	1.30447658971007e-110	1.86970103132771e-110	1.58585343007551
TOX2_TRAF6	-0.899153136777527	-1.33430600562811	-1.78388257401687	5	0.0360379959682901	0.72142025279329	3.729098267536	4.50261562112519	6.36716475489319	16	2.868069064855e-128	6.43867655736105e-128	1.57133060915153
ITCH_KLRG1	0.0165599305455437	-1.78564207545083	-1.78398608239628	1	0.0360603806214593	0.72142025279329	3.68182356408988	3.78585909118088	5.62677087322582	9	5.5786085512788e-108	7.58346733951084e-108	1.57110924656847
DUSP10_KLRG1	-0.124905590685872	-1.77174016971954	-1.78423072878812	1	0.0361133329517173	0.72142025279329	3.72351150991819	4.16957549243222	6.03133124739132	14	7.58857020313425e-119	1.30578559955682e-118	1.5705860468281
DGKA_DNMT3A	-1.33473177145979	-1.11946120251874	-1.78682708824863	5	0.0366792333390429	0.722926293966684	2.84354786375974	3.43211037281442	4.85388430469429	13	1.08246122138523e-88	1.14516067152752e-88	1.5650334834511
PIK3IP1_TIGIT	-0.736552379546742	-1.49254749483776	-1.78716844665646	4	0.0367541721609968	0.722926293966684	3.56781885451878	4.30117462315316	6.08508405041256	16	2.49189761746259e-120	4.47456615719934e-120	1.56430345580178
GSK3B_WWP2	-0.857297256800625	-1.62077938809116	-1.79223883945129	2	0.0378820973235747	0.73199819652331	2.57674062894481	2.71375264669447	4.00212296116688	16	1.13198702204645e-69	1.13643141553701e-69	1.55345993518462
DUSP6_ZC3H12A	-0.697630916403262	-1.58392796308857	-1.79321723800955	3	0.0381029634381343	0.73199819652331	3.10055291580707	3.42014735068183	4.97042380858536	16	1.77730157670415e-91	1.92484546024249e-91	1.55136753616001
HFE_LAG3	-0.907931778042284	-1.43181209413024	-1.79498480534715	4	0.0385046407269765	0.73199819652331	3.54174552833468	4.2066531765252	5.97752594069254	15	2.26922753149239e-117	3.745910134297e-117	1.54758742411681
DLG1_PTPN11	-0.945490862498207	-1.51341763966424	-1.7970648984137	3	0.0389817523215161	0.73199819652331	3.056400740129	3.4296955266854	4.9578958967499	16	3.5580787540976e-91	3.83396855213972e-91	1.54313894586957
DUSP6_KLRG1	-0.759010975235435	-1.56960954163926	-1.79731283420989	3	0.0390389411382396	0.73199819652331	3.42256819027993	3.83552130114851	5.54680539628848	13	6.78752489631199e-106	8.81447494152857e-106	1.54260871142295
DOK2_TNFRSF14	-0.383241580146298	-1.72100476836244	-1.7976530843917	2	0.0391175343436973	0.73199819652331	2.89100955200758	3.08969484127185	4.53519961727564	16	2.66087477845235e-81	2.71178031426969e-81	1.54188105382112
CTLA4_RNF128	-0.0777712210566582	-1.79094852722094	-1.7987256493266	1	0.0393661256768989	0.73199819652331	3.47174704073576	3.88216432917834	5.61803784954622	16	9.44615026066798e-108	1.27662823554588e-107	1.53958727098112
DNMT3A_PTPN12	-1.09300641864976	-1.36303570661874	-1.80023827407864	4	0.0397188939677761	0.73199819652331	2.9831436247912	3.47896856638004	4.97054037877564	16	1.76584979268225e-91	1.91325335588497e-91	1.5363523780747
PELI1_PTPN7	0.20463246562481	-1.82138918734519	-1.80092594078271	1	0.0398801165406972	0.73199819652331	3.43855630563805	3.74097489030489	5.46025304312392	16	1.16238465844804e-103	1.44142462252747e-103	1.53488173696561
DGKZ_NR4A3	-0.328240805249178	-1.73611923516802	-1.80176739621786	2	0.0400781179168022	0.73199819652331	3.50831856210872	3.86085091022529	5.61501019127965	16	1.13369302301555e-107	1.52731984186025e-107	1.53308220392573
LAG3_TBX21	-1.14957314086306	-1.46218564183882	-1.80705758409774	3	0.0413413091249379	0.74971437895366	2.98657342805647	3.32443263116333	4.81771934519156	16	7.75582718251949e-88	8.15781575717907e-88	1.52176863046794
DUSP10_SOCS3	-0.921284832485042	-1.44113302643957	-1.80964695943358	4	0.0419712603733393	0.755778258976258	3.04325730440636	3.56138941470503	5.08301806690821	16	3.29361331261017e-94	3.64736649646782e-94	1.51623100331046
LAG3_RNF128	0.380221770494166	-1.8924637983425	-1.81641944424367	2	0.0436556873829853	0.773376516532374	3.49160776665174	3.89040138604609	5.63620526937195	16	3.15609383128366e-108	4.31096790950444e-108	1.50174739589794
DGKA_PTPN7	-0.928383626704998	-1.44569442185729	-1.81704787253928	4	0.0438147149831341	0.773376516532374	3.01968851610985	3.53726872150851	5.04711297956344	16	2.47375984658263e-93	2.71127472255113e-93	1.50040344179899
NR4A3_SOCS1	-0.156123841245225	-1.78598564516383	-1.81721041341288	2	0.0438559229163841	0.773376516532374	3.63565627208158	4.26089030448181	6.0787184405226	16	3.73865299831145e-120	6.67113448477486e-120	1.50005583257318
DNMT3A_PAG1	-0.709579401396978	-1.60602327999649	-1.81889710041559	3	0.0442853856576807	0.775156167617951	2.98303082793293	3.30656107934529	4.79807649331176	16	2.25093594498717e-87	2.35983731501935e-87	1.49644869087259
DLG1_PTPN7	-0.560766266954821	-1.70845651764628	-1.82060977103725	2	0.0447249261517263	0.775156167617951	3.44721320836558	3.8304781681094	5.55408477229219	16	4.39288219374535e-106	5.73091824969738e-106	1.49278598071425
PELI1_PTPN3	0.840281367787084	-1.9892140017856	-1.82115772822819	2	0.0448662936282584	0.775156167617951	3.60093529366305	3.86399367406774	5.66446132089927	16	5.70867888380672e-109	7.90741706711473e-109	1.49161412177991
HFE_TOX	-1.22757752778327	-1.20879827510318	-1.82258703899481	6	0.0452367350050625	0.77631094904661	3.18689893182352	3.91535783657004	5.5088073024818	16	6.53587564548967e-105	8.31454429130203e-105	1.48855740381084
CBLB_TOX	-1.12842985342762	-1.25997551738922	-1.82419044410303	6	0.0456552216006924	0.778269344219803	2.62520853533749	3.10437137164276	4.4169756393115	16	1.21136198764642e-78	1.22768632675858e-78	1.48512836841809
CMIP_PAG1	1.31602555755258	-1.95705927383268	-1.82545671807742	1	0.0459879121643805	0.77874894969749	3.78951740246892	4.128197027715	6.02295572894945	16	1.28970606951998e-118	2.20439733941349e-118	1.48242032024433
TIGIT_TOX	-0.713708727671802	-1.61576991514751	-1.82988253344906	3	0.047166041386465	0.789010497478305	3.85312742764482	4.45968756977692	6.38625128359933	13	8.14920864791515e-129	1.87219465523082e-128	1.47295529018215
DOK1_TRAF6	0.36819011588181	-1.8668687891101	-1.83004977752192	1	0.0472110309402349	0.789010497478305	3.57619899949066	3.89293579090835	5.68103529065368	16	2.08806263860425e-109	2.92397380444199e-109	1.47259762271426
DGKZ_TOX	0.242315394080514	-1.88046484254604	-1.83200176372993	2	0.047738673290449	0.792647971452455	3.34990570055409	3.80325585291404	5.47820870319109	16	4.01757216465982e-104	5.03081881735316e-104	1.46842311325366
FGL2_KLRG1	-0.732907500718253	-1.61492351140851	-1.83479576162399	3	0.0485021256822692	0.7958837052677	3.76699995766851	4.22221963347768	6.10571961231193	11	6.67552735316891e-121	1.22273090559118e-120	1.46244788115735
NCKAP1L_WWP2	0.31017935041327	-1.86674859933791	-1.83573066429659	1	0.0487597544442911	0.7958837052677	3.16346009017988	3.30610142498557	4.88783147007551	16	1.68964227290034e-89	1.79942327855317e-89	1.46044850225012
ARG2_DNMT3A	-0.742758595160684	-1.61356436135043	-1.83639193989864	3	0.0489426400200397	0.7958837052677	4.15621706431636	4.98556676653042	7.0636752986886	16	5.65131504787453e-149	2.70606977105153e-148	1.45903430104035
ITCH_SOCS6	-0.413330158301963	-1.71324308627674	-1.83724213376733	3	0.0491785785812658	0.7958837052677	3.44632590984818	3.90067910813404	5.62384206305813	16	6.65675588620844e-108	9.03947148222782e-108	1.45721608002341
ARG2_TBX21	-0.419536128416587	-1.75449581303646	-1.83840303871978	2	0.0495022090202942	0.796082694747749	3.20078672766811	3.37702430866578	4.97741767249984	16	1.20572895599393e-91	1.3074847075812e-91	1.45473337359496
NR4A3_TNFRSF14	-1.10870082814275	-1.28809669545829	-1.84244710952967	5	0.0506428853183255	0.807051903428064	3.07472220938912	3.77321919591759	5.31058030061215	16	7.42591481399746e-100	8.71012118320711e-100	1.44608474084032
KLRG1_NR4A2	-1.19802710288229	-1.36442433334	-1.84363517449292	4	0.0509819420389629	0.807051903428064	3.29861691986508	3.88816552698196	5.5374739869145	16	1.18492378926845e-105	1.52868321350122e-105	1.44354395012748
DUSP10_PTGES2	-0.805846040954461	-1.60240227796713	-1.84415609025346	3	0.0511311726067056	0.807051903428064	3.32107834013411	3.74971821307281	5.41025738313986	16	2.21074133195738e-102	2.68800075407276e-102	1.44242992188198
NEDD4_ZC3H12A	-0.66567720373332	-1.64729489164769	-1.84699805276769	3	0.0519514614243713	0.814968631055935	3.2285602022634	3.63392322422215	5.24820332535385	16	2.72448725542664e-98	3.1394835115484e-98	1.43635211285155
DUSP6_SUV39H1	-0.614038334408309	-1.66493656633181	-1.84914806665431	3	0.0525789501866512	0.816111958316301	3.56954526032881	4.1933008577763	5.9780734879407	16	2.19233861709244e-117	3.62132418856936e-117	1.43175410223381
DNMT3A_PTPN22	-0.179480130405878	-1.81353738834699	-1.84943341442817	2	0.0526626801416464	0.816111958316301	3.75156411175602	4.31078601119064	6.18656806706865	16	3.71526137110728e-123	7.2187867218247e-123	1.43114385868975
CBL_NDFIP1	2.12868503112258	-2.06504817503358	-1.85217967192132	1	0.0534739377265385	0.823691920281681	4.81208367918188	4.76391215060244	7.16995399019338	15	2.8491395675917e-152	1.58031450636269e-151	1.42527072401321
DUSP4_PIK3IP1	-0.454854307165901	-1.76289668098178	-1.85386754241496	2	0.0539774357432015	0.826468881409379	3.47302777422765	3.94149639762805	5.67801028474187	16	2.50917597844074e-109	3.50407590216983e-109	1.42166105130392
NR4A1_PIK3IP1	-0.756942103753257	-1.62872163406246	-1.85580426518843	3	0.0545597831206881	0.827021572268064	3.09230662917168	3.45082942635212	4.99698274093796	16	4.06448307545191e-92	4.4225034995449e-92	1.41751918415996
PTPN11_SUV39H1	0.767186474967793	-1.93285588128047	-1.85613723378369	1	0.0546604011393441	0.827021572268064	4.09595581716698	4.51903125780562	6.56700916638911	15	4.75689368872899e-134	1.29260118619341e-133	1.41680709892837
INPP5D_ITCH	-0.726197296093964	-1.63980703582388	-1.85766622465207	3	0.0551243237639974	0.829134681556126	3.32696018645617	3.76567706257523	5.42915715580332	16	7.27644127869741e-103	8.91939614076188e-103	1.41353720551466
PIK3IP1_PTPN12	-0.770764996080985	-1.62778744648685	-1.85901694531115	3	0.0555367388080299	0.830452872117734	3.54771310678106	4.24634931419101	6.02020586758154	15	1.53484233582032e-118	2.60597068571883e-118	1.41064856001767
HFE_PTPN3	-0.797820418558519	-1.62312123074044	-1.862467356308	3	0.0566013126425734	0.837940110865653	2.96848504440612	3.30691075614423	4.79115327834729	16	3.27460528434588e-87	3.42881478790845e-87	1.40326952563198
PTPN2_TBX21	-0.621101013798923	-1.61432126606634	-1.86276167158591	4	0.0566928584981455	0.837940110865653	3.40745010996749	4.04176211784662	5.74548717283037	16	4.09945647356876e-111	5.93226383866175e-111	1.40264010422163
DUSP4_NR4A3	-0.324417208065198	-1.79932560406952	-1.86420904568256	2	0.0571447580814531	0.839765209277446	3.36569563229583	3.67197003973167	5.35481785587958	16	5.66970887818404e-101	6.76502361246691e-101	1.39954475609125
HFE_TRAF6	-0.838650166610832	-1.61809460852103	-1.86968965850428	3	0.0588816568622256	0.850144195546789	3.14997569401248	3.38624632689683	4.96123417390307	16	2.95758641088426e-91	3.19364377222595e-91	1.38782394065707
PTPRF_SOCS1	-1.10627339136964	-1.3183799288843	-1.87151662456912	5	0.0594697716343471	0.850144195546789	3.0039890597091	3.56246851974108	5.06446304959563	16	9.34822584173794e-94	1.0289889572675e-93	1.38391679874665
PAG1_TOX	-0.710210104434511	-1.6585908218376	-1.87165385316795	3	0.0595141318553714	0.850144195546789	3.23926540195837	3.94181143325254	5.56144413423173	16	2.82837599800702e-106	3.70499868181555e-106	1.38362332224476
LAG3_PIK3IP1	-0.560369558454317	-1.76016314635971	-1.87223705805058	2	0.059702946794985	0.850144195546789	3.89444716362649	4.42504007001565	6.37226365182889	16	2.04982314196131e-128	4.61797160704412e-128	1.38237608274582
DUSP6_TBX21	-0.814658667802167	-1.62904533205328	-1.87344293239393	3	0.0600948417970107	0.850144195546789	3.63883974358033	4.23752736345287	6.05694723524303	16	1.49382442336293e-119	2.62522958799932e-119	1.37979720496792
NR4A1_NR4A2	0.120167172573266	-1.89748478511301	-1.87345135059836	2	0.0600975846770077	0.850144195546789	3.95181891701492	3.91555276907612	5.89146222758358	15	4.97596126721262e-115	7.79628245114134e-115	1.37977920183148
PAG1_VSIR	-0.919135254611348	-1.59860502426411	-1.87434560064751	3	0.0603895143397681	0.850144195546789	2.99144260247802	3.2198948647225	4.71561616596151	16	1.91120363590885e-85	1.98737197926756e-85	1.37786676245307
HFE_RIPOR2	-1.07523405383858	-1.44462266415775	-1.87471628569318	4	0.0605108500545622	0.850144195546789	3.04195164661424	3.51145009404045	5.03242591734757	16	5.62804134010958e-93	6.16048874428946e-93	1.37707401697992
STAT5A_TBX21	1.57443522738733	-2.03681496707726	-1.87937144433853	1	0.0620509039767724	0.864527847239176	4.15184925703487	4.40230269310559	6.47822732162302	14	1.82467937638026e-131	4.525417231236e-131	1.36711851436117
CTLA4_ZBTB7B	-1.13857825552847	-1.65213405293488	-1.87984970404058	2	0.0622108423511961	0.864527847239176	2.8546281581483	2.98261594088171	4.40993001995586	16	1.73887118450052e-78	1.76090836386845e-78	1.36609571018221
ARG2_SOCS1	-0.564839952401442	-1.7716963608921	-1.88466435137239	2	0.0638389097553626	0.873035164208661	3.20054522488617	3.53397687221454	5.13424948465762	16	1.82380489605423e-95	2.04001273806241e-95	1.35579912573217
DUSP10_TNFRSF14	-1.19875638197841	-1.40884218715441	-1.88834473994577	4	0.0651056281765565	0.873035164208661	2.52038441244653	2.7001763761012	3.96036858232446	16	8.4317215876856e-69	8.45155315551238e-69	1.34792826227258
HAVCR2_NEDD4	0.20329306938802	-1.90902611329839	-1.88869680635959	1	0.0652278176803281	0.873035164208661	3.90686632557951	4.20818779464222	6.16162095743197	15	1.8531339257327e-122	3.51257483180023e-122	1.34717533452687
CBLB_DUSP4	-1.05754002536914	-1.46577696663246	-1.88879297678012	4	0.0652612258713304	0.873035164208661	3.51333917219791	4.14886063158579	5.90553021768475	16	2.06945063119161e-115	3.26238302340132e-115	1.34696966487168
PTPN3_RNF128	-1.12034411468747	-1.44092852634002	-1.88906617221501	4	0.0653562023729422	0.873035164208661	3.32015916053534	3.90903858962374	5.56911816989142	16	1.78633228971404e-106	2.34840702560349e-106	1.34638541026842
FOXP3_TIGIT	-0.685631201998805	-1.68358918028805	-1.88927854088769	3	0.0654301064673411	0.873035164208661	3.36281388306041	3.92429034600552	5.60569728753572	16	1.98632013978205e-107	2.655002925992e-107	1.34593123952192
NR4A3_WWP2	-0.965487232519583	-1.50313115049582	-1.88932604350365	4	0.0654466461993901	0.873035164208661	3.36630950122958	4.031042980586	5.71419773120079	16	2.77402081954524e-110	3.95603526802966e-110	1.34582965062805
CISH_VSIR	-0.615613805222671	-1.70711131235799	-1.89179545392479	3	0.0663109335475978	0.873035164208661	3.54268149810774	4.01086061500432	5.78220136405819	16	4.3086253515644e-112	6.36094400920911e-112	1.34054857993049
CBL_PDCD1	-0.673388540448048	-1.75726549302337	-1.89194320111298	2	0.0663629235975888	0.873035164208661	3.36986686397123	3.71021856229795	5.39515199428357	16	5.36332345608532e-102	6.47498492786127e-102	1.34023260841781
DTX1_PAG1	-1.13284795845166	-1.55420307945168	-1.89405746698718	3	0.0671103645940682	0.873035164208661	3.1078329119577	3.6503380270282	5.20425448300705	16	3.3888393206187e-97	3.85980496339511e-97	1.33571104834846
HAVCR2_PTPN11	-0.513562837344578	-1.79156212300778	-1.89427469047669	2	0.0671875253499166	0.873035164208661	3.41791660096631	3.79818607481746	5.50714437530062	16	7.21510254362382e-105	9.17405131976435e-105	1.3352464951112
CBLB_LAG3	-1.12879895467069	-1.44277163170602	-1.89429121357429	4	0.0671933973864378	0.873035164208661	3.27215502711611	3.87381225573751	5.50988976929557	16	6.12841848679541e-105	7.80396716670112e-105	1.33521115888445
GSK3B_PAG1	-0.539775393790395	-1.84244938644256	-1.8964269258216	1	0.0679557399890315	0.873035164208661	3.47784020780859	3.89765726820347	5.63657737210777	16	3.08593824089886e-108	4.22190694594885e-108	1.33064373369214
DOK2_SOCS3	-0.816655344480894	-1.57062017886843	-1.89728231666079	4	0.0682629382929845	0.873035164208661	3.23747139077693	3.66711869107586	5.28585438646432	16	3.10762664571023e-99	3.6234388203744e-99	1.32881439845603
FOXP3_ITCH	-0.31068933214298	-1.86821540159427	-1.89928433480857	1	0.0689861160586994	0.873035164208661	3.74667397114719	4.2065706452407	6.07990763081429	16	3.46586108981824e-120	6.19734741724842e-120	1.32453289090034
NR4A3_PIK3IP1	-1.23472698425371	-1.28210324664875	-1.89946673877561	6	0.0690522972324791	0.873035164208661	3.10273123598253	3.8105751121882	5.36194073017946	16	3.7418459335466e-101	4.47725786246077e-101	1.32414280254678
CMIP_ZBTB7B	-1.01463332077956	-1.5959743637088	-1.90036435994267	3	0.069378691953118	0.873035164208661	3.04508227996339	3.28283375562765	4.80537489560934	16	1.51557419508513e-87	1.59216237339059e-87	1.32222315370984
DUSP6_PIK3IP1	-0.466075447791456	-1.85469979112476	-1.9013073359039	1	0.0697228572220371	0.873035164208661	3.28242089455002	3.51156979800408	5.1527802452791	16	6.37284368520144e-96	7.16279617716926e-96	1.32020650930164
DTX1_VSIR	-0.944051100910696	-1.61941664228424	-1.90263197255745	3	0.0702085379968795	0.873035164208661	3.15005608547484	3.5610629810697	5.13609102380712	16	1.64303893379678e-95	1.84023239321874e-95	1.31737364694872
INPPL1_ZBTB7B	-0.826608243906107	-1.65512237659806	-1.9031048497699	3	0.0703825482615822	0.873035164208661	3.2745099969469	3.63405450398181	5.27130950245527	16	7.19787793031262e-99	8.33936287621629e-99	1.31636235373928
CBLB_ITCH	-0.988684838704961	-1.70549795498191	-1.9032349227229	2	0.0704304708604375	0.873035164208661	3.22635381075987	3.77963907616368	5.39281598154362	16	6.15023023991329e-102	7.41449256174365e-102	1.31608418027133
